GAME_ID,GAME_DATE,HOME_TEAM_ID,HOME_TEAM_ABR,HOME_TEAM_PTS,VISITOR_TEAM_ID,VISITOR_TEAM_ABR,VISITOR_TEAM_PTS
0022200045,10/24/2022,1610612748,MIA,90,1610612761,TOR,98
0022200046,10/24/2022,1610612752,NYK,115,1610612753,ORL,102
0022200047,10/24/2022,1610612741,CHI,120,1610612738,BOS,102
0022200048,10/24/2022,1610612745,HOU,114,1610612762,UTA,108
0022200049,10/24/2022,1610612763,MEM,134,1610612751,BKN,124
0022200050,10/24/2022,1610612750,MIN,106,1610612759,SAS,115
0022200051,10/24/2022,1610612757,POR,135,1610612743,DEN,110
0022200052,10/25/2022,1610612764,WAS,120,1610612765,DET,99
0022200053,10/25/2022,1610612740,NOP,113,1610612742,DAL,111
0022200054,10/25/2022,1610612760,OKC,108,1610612746,LAC,94
0022200055,10/25/2022,1610612756,PHX,134,1610612744,GSW,105
0022200056,10/26/2022,1610612739,CLE,103,1610612753,ORL,92
0022200057,10/26/2022,1610612765,DET,113,1610612737,ATL,118
0022200058,10/26/2022,1610612752,NYK,134,1610612766,CHA,131
0022200059,10/26/2022,1610612761,TOR,119,1610612755,PHI,109
0022200060,10/26/2022,1610612749,MIL,110,1610612751,BKN,99
0022200061,10/26/2022,1610612741,CHI,124,1610612754,IND,109
0022200062,10/26/2022,1610612750,MIN,134,1610612759,SAS,122
0022200063,10/26/2022,1610612762,UTA,109,1610612745,HOU,101
0022200064,10/26/2022,1610612743,DEN,110,1610612747,LAL,99
0022200065,10/26/2022,1610612757,POR,98,1610612748,MIA,119
0022200066,10/27/2022,1610612751,BKN,125,1610612742,DAL,129
0022200067,10/27/2022,1610612760,OKC,118,1610612746,LAC,110
0022200068,10/27/2022,1610612744,GSW,123,1610612748,MIA,110
0022200069,10/27/2022,1610612758,SAC,110,1610612763,MEM,125
0022200070,10/28/2022,1610612765,DET,112,1610612737,ATL,136
0022200071,10/28/2022,1610612753,ORL,113,1610612766,CHA,93
0022200072,10/28/2022,1610612738,BOS,123,1610612739,CLE,132
0022200073,10/28/2022,1610612761,TOR,90,1610612755,PHI,112
0022200074,10/28/2022,1610612764,WAS,117,1610612754,IND,127
0022200075,10/28/2022,1610612749,MIL,119,1610612752,NYK,108
0022200076,10/28/2022,1610612750,MIN,111,1610612747,LAL,102
0022200077,10/28/2022,1610612759,SAS,129,1610612741,CHI,124
0022200078,10/28/2022,1610612743,DEN,117,1610612762,UTA,101
0022200079,10/28/2022,1610612756,PHX,124,1610612740,NOP,111
0022200080,10/28/2022,1610612757,POR,125,1610612745,HOU,111
0022200081,10/29/2022,1610612758,SAC,119,1610612748,MIA,113
0022200082,10/29/2022,1610612766,CHA,120,1610612744,GSW,113
0022200083,10/29/2022,1610612751,BKN,116,1610612754,IND,125
0022200084,10/29/2022,1610612741,CHI,109,1610612755,PHI,114
0022200085,10/29/2022,1610612749,MIL,123,1610612737,ATL,115
0022200086,10/29/2022,1610612742,DAL,111,1610612760,OKC,117
0022200087,10/29/2022,1610612762,UTA,124,1610612763,MEM,123
0022200088,10/30/2022,1610612746,LAC,91,1610612740,NOP,112
0022200089,10/30/2022,1610612738,BOS,112,1610612764,WAS,94
0022200090,10/30/2022,1610612739,CLE,121,1610612752,NYK,108
0022200091,10/30/2022,1610612765,DET,128,1610612744,GSW,114
0022200092,10/30/2022,1610612759,SAS,107,1610612750,MIN,98
0022200093,10/30/2022,1610612742,DAL,114,1610612753,ORL,105
0022200094,10/30/2022,1610612756,PHX,124,1610612745,HOU,109
0022200095,10/30/2022,1610612747,LAL,121,1610612743,DEN,110
0022200096,10/31/2022,1610612766,CHA,108,1610612758,SAC,115
0022200097,10/31/2022,1610612764,WAS,111,1610612755,PHI,118
0022200098,10/31/2022,1610612751,BKN,116,1610612754,IND,109
0022200099,10/31/2022,1610612761,TOR,139,1610612737,ATL,109
0022200100,10/31/2022,1610612749,MIL,110,1610612765,DET,108
0022200101,10/31/2022,1610612762,UTA,121,1610612763,MEM,105
0022200102,10/31/2022,1610612746,LAC,95,1610612745,HOU,93
0022200103,11/01/2022,1610612751,BKN,99,1610612741,CHI,108
0022200104,11/01/2022,1610612748,MIA,116,1610612744,GSW,109
0022200105,11/01/2022,1610612760,OKC,116,1610612753,ORL,108
0022200106,11/01/2022,1610612756,PHX,116,1610612750,MIN,107
0022200107,11/02/2022,1610612739,CLE,114,1610612738,BOS,113
0022200108,11/02/2022,1610612755,PHI,111,1610612764,WAS,121
0022200109,11/02/2022,1610612748,MIA,110,1610612758,SAC,107
0022200110,11/02/2022,1610612752,NYK,99,1610612737,ATL,112
0022200111,11/02/2022,1610612741,CHI,106,1610612766,CHA,88
0022200112,11/02/2022,1610612745,HOU,101,1610612746,LAC,109
0022200113,11/02/2022,1610612749,MIL,116,1610612765,DET,91
0022200114,11/02/2022,1610612759,SAS,100,1610612761,TOR,143
0022200115,11/02/2022,1610612742,DAL,103,1610612762,UTA,100
0022200116,11/02/2022,1610612757,POR,106,1610612763,MEM,111
0022200117,11/02/2022,1610612747,LAL,120,1610612740,NOP,117
0022200118,11/03/2022,1610612753,ORL,130,1610612744,GSW,129
0022200119,11/03/2022,1610612760,OKC,110,1610612743,DEN,122
0022200120,11/04/2022,1610612765,DET,88,1610612739,CLE,112
0022200121,11/04/2022,1610612754,IND,101,1610612748,MIA,99
0022200122,11/04/2022,1610612755,PHI,104,1610612752,NYK,106
0022200123,11/04/2022,1610612764,WAS,86,1610612751,BKN,128
0022200124,11/04/2022,1610612738,BOS,123,1610612741,CHI,119
0022200125,11/04/2022,1610612763,MEM,130,1610612766,CHA,99
0022200126,11/04/2022,1610612759,SAS,106,1610612746,LAC,113
0022200127,11/04/2022,1610612742,DAL,111,1610612761,TOR,110
0022200128,11/04/2022,1610612740,NOP,114,1610612744,GSW,105
0022200129,11/04/2022,1610612750,MIN,102,1610612749,MIL,115
0022200130,11/04/2022,1610612756,PHX,106,1610612757,POR,108
0022200131,11/04/2022,1610612747,LAL,116,1610612762,UTA,130
0022200132,11/05/2022,1610612753,ORL,123,1610612758,SAC,126
0022200133,11/05/2022,1610612766,CHA,94,1610612751,BKN,98
0022200134,11/05/2022,1610612737,ATL,124,1610612740,NOP,121
0022200135,11/05/2022,1610612752,NYK,118,1610612738,BOS,133
0022200136,11/05/2022,1610612749,MIL,108,1610612760,OKC,94
0022200137,11/05/2022,1610612750,MIN,129,1610612745,HOU,117
0022200138,11/05/2022,1610612743,DEN,126,1610612759,SAS,101
0022200139,11/05/2022,1610612756,PHX,102,1610612757,POR,82
0022200140,11/06/2022,1610612747,LAL,100,1610612739,CLE,114
0022200141,11/06/2022,1610612761,TOR,113,1610612741,CHI,104
0022200142,11/06/2022,1610612763,MEM,103,1610612764,WAS,97
0022200143,11/06/2022,1610612746,LAC,102,1610612762,UTA,110
0022200144,11/07/2022,1610612766,CHA,100,1610612764,WAS,108
0022200145,11/07/2022,1610612753,ORL,127,1610612745,HOU,134
0022200146,11/07/2022,1610612765,DET,112,1610612760,OKC,103
0022200147,11/07/2022,1610612754,IND,129,1610612740,NOP,122
0022200148,11/07/2022,1610612755,PHI,100,1610612756,PHX,88
0022200149,11/07/2022,1610612737,ATL,117,1610612749,MIL,98
0022200150,11/07/2022,1610612748,MIA,107,1610612757,POR,110
0022200151,11/07/2022,1610612741,CHI,111,1610612761,TOR,97
0022200152,11/07/2022,1610612763,MEM,106,1610612738,BOS,109
0022200153,11/07/2022,1610612750,MIN,107,1610612752,NYK,120
0022200154,11/07/2022,1610612759,SAS,109,1610612743,DEN,115
0022200155,11/07/2022,1610612742,DAL,96,1610612751,BKN,94
0022200156,11/07/2022,1610612744,GSW,116,1610612758,SAC,113
0022200157,11/07/2022,1610612762,UTA,139,1610612747,LAL,116
0022200158,11/07/2022,1610612746,LAC,119,1610612739,CLE,117
0022200159,11/09/2022,1610612766,CHA,95,1610612757,POR,105
0022200160,11/09/2022,1610612754,IND,119,1610612743,DEN,122
0022200161,11/09/2022,1610612753,ORL,94,1610612742,DAL,87
0022200162,11/09/2022,1610612737,ATL,119,1610612762,UTA,125
0022200163,11/09/2022,1610612738,BOS,128,1610612765,DET,112
0022200164,11/09/2022,1610612751,BKN,112,1610612752,NYK,85
0022200165,11/09/2022,1610612761,TOR,116,1610612745,HOU,109
0022200166,11/09/2022,1610612741,CHI,111,1610612740,NOP,115
0022200167,11/09/2022,1610612750,MIN,117,1610612756,PHX,129
0022200168,11/09/2022,1610612760,OKC,132,1610612749,MIL,136
0022200169,11/09/2022,1610612759,SAS,122,1610612763,MEM,124
0022200170,11/09/2022,1610612746,LAC,114,1610612747,LAL,101
0022200171,11/09/2022,1610612758,SAC,127,1610612739,CLE,120
0022200172,11/10/2022,1610612764,WAS,113,1610612742,DAL,105
0022200173,11/10/2022,1610612737,ATL,104,1610612755,PHI,95
0022200174,11/10/2022,1610612748,MIA,117,1610612766,CHA,112
0022200175,11/10/2022,1610612740,NOP,95,1610612757,POR,106
0022200176,11/11/2022,1610612738,BOS,131,1610612743,DEN,112
0022200177,11/11/2022,1610612753,ORL,114,1610612756,PHX,97
0022200178,11/11/2022,1610612752,NYK,121,1610612765,DET,112
0022200179,11/11/2022,1610612760,OKC,132,1610612761,TOR,113
0022200180,11/11/2022,1610612759,SAS,111,1610612749,MIL,93
0022200181,11/11/2022,1610612763,MEM,114,1610612750,MIN,103
0022200182,11/11/2022,1610612744,GSW,106,1610612739,CLE,101
0022200183,11/11/2022,1610612747,LAL,114,1610612758,SAC,120
0022200184,11/12/2022,1610612746,LAC,95,1610612751,BKN,110
0022200185,11/12/2022,1610612764,WAS,121,1610612762,UTA,112
0022200186,11/12/2022,1610612765,DET,108,1610612738,BOS,117
0022200187,11/12/2022,1610612754,IND,118,1610612761,TOR,104
0022200188,11/12/2022,1610612755,PHI,121,1610612737,ATL,109
0022200189,11/12/2022,1610612748,MIA,132,1610612766,CHA,115
0022200190,11/12/2022,1610612742,DAL,117,1610612757,POR,112
0022200191,11/12/2022,1610612740,NOP,119,1610612745,HOU,106
0022200192,11/13/2022,1610612752,NYK,135,1610612760,OKC,145
0022200193,11/13/2022,1610612739,CLE,124,1610612750,MIN,129
0022200194,11/13/2022,1610612764,WAS,102,1610612763,MEM,92
0022200195,11/13/2022,1610612755,PHI,105,1610612762,UTA,98
0022200196,11/13/2022,1610612741,CHI,103,1610612743,DEN,126
0022200197,11/13/2022,1610612758,SAC,122,1610612744,GSW,115
0022200198,11/13/2022,1610612747,LAL,116,1610612751,BKN,103
0022200199,11/14/2022,1610612765,DET,111,1610612761,TOR,115
0022200200,11/14/2022,1610612753,ORL,105,1610612766,CHA,112
0022200201,11/14/2022,1610612738,BOS,126,1610612760,OKC,122
0022200202,11/14/2022,1610612748,MIA,113,1610612756,PHX,112
0022200203,11/14/2022,1610612745,HOU,106,1610612746,LAC,122
0022200204,11/14/2022,1610612749,MIL,106,1610612737,ATL,121
0022200205,11/14/2022,1610612744,GSW,132,1610612759,SAS,95
0022200206,11/15/2022,1610612740,NOP,113,1610612763,MEM,102
0022200207,11/15/2022,1610612742,DAL,103,1610612746,LAC,101
0022200208,11/15/2022,1610612762,UTA,111,1610612752,NYK,118
0022200209,11/15/2022,1610612757,POR,117,1610612759,SAS,110
0022200210,11/15/2022,1610612758,SAC,153,1610612751,BKN,121
0022200211,11/16/2022,1610612766,CHA,113,1610612754,IND,125
0022200212,11/16/2022,1610612753,ORL,108,1610612750,MIN,126
0022200213,11/16/2022,1610612764,WAS,120,1610612760,OKC,121
0022200214,11/16/2022,1610612737,ATL,101,1610612738,BOS,126
0022200215,11/16/2022,1610612761,TOR,112,1610612748,MIA,104
0022200216,11/16/2022,1610612749,MIL,113,1610612739,CLE,98
0022200217,11/16/2022,1610612740,NOP,124,1610612741,CHI,110
0022200218,11/16/2022,1610612742,DAL,92,1610612745,HOU,101
0022200219,11/16/2022,1610612743,DEN,103,1610612752,NYK,106
0022200220,11/16/2022,1610612756,PHX,130,1610612744,GSW,119
0022200221,11/17/2022,1610612757,POR,107,1610612751,BKN,109
0022200222,11/17/2022,1610612758,SAC,130,1610612759,SAS,112
0022200223,11/17/2022,1610612746,LAC,96,1610612765,DET,91
0022200224,11/18/2022,1610612764,WAS,107,1610612748,MIA,106
0022200225,11/18/2022,1610612739,CLE,132,1610612766,CHA,122
0022200226,11/18/2022,1610612755,PHI,110,1610612749,MIL,102
0022200227,11/18/2022,1610612741,CHI,107,1610612753,ORL,108
0022200228,11/18/2022,1610612745,HOU,91,1610612754,IND,99
0022200229,11/18/2022,1610612763,MEM,121,1610612760,OKC,110
0022200230,11/18/2022,1610612742,DAL,127,1610612743,DEN,99
0022200231,11/18/2022,1610612740,NOP,109,1610612738,BOS,117
0022200232,11/18/2022,1610612762,UTA,134,1610612756,PHX,133
0022200233,11/18/2022,1610612744,GSW,111,1610612752,NYK,101
0022200234,11/18/2022,1610612747,LAL,128,1610612765,DET,121
0022200235,11/19/2022,1610612737,ATL,124,1610612761,TOR,122
0022200236,11/19/2022,1610612754,IND,114,1610612753,ORL,113
0022200237,11/19/2022,1610612755,PHI,109,1610612750,MIN,112
0022200238,11/19/2022,1610612757,POR,113,1610612762,UTA,118
0022200239,11/19/2022,1610612746,LAC,119,1610612759,SAS,97
0022200240,11/20/2022,1610612756,PHX,116,1610612752,NYK,95
0022200241,11/20/2022,1610612764,WAS,106,1610612766,CHA,102
0022200242,11/20/2022,1610612758,SAC,137,1610612765,DET,129
0022200243,11/20/2022,1610612751,BKN,127,1610612763,MEM,115
0022200244,11/20/2022,1610612739,CLE,113,1610612748,MIA,87
0022200245,11/20/2022,1610612745,HOU,120,1610612744,GSW,127
0022200246,11/20/2022,1610612742,DAL,97,1610612743,DEN,98
0022200247,11/20/2022,1610612747,LAL,123,1610612759,SAS,92
0022200248,11/21/2022,1610612739,CLE,114,1610612737,ATL,102
0022200249,11/21/2022,1610612754,IND,123,1610612753,ORL,102
0022200250,11/21/2022,1610612741,CHI,121,1610612738,BOS,107
0022200251,11/21/2022,1610612749,MIL,119,1610612757,POR,111
0022200252,11/21/2022,1610612750,MIN,105,1610612748,MIA,101
0022200253,11/21/2022,1610612740,NOP,128,1610612744,GSW,83
0022200254,11/21/2022,1610612760,OKC,119,1610612752,NYK,129
0022200255,11/21/2022,1610612746,LAC,121,1610612762,UTA,114
0022200256,11/22/2022,1610612755,PHI,115,1610612751,BKN,106
0022200257,11/22/2022,1610612763,MEM,109,1610612758,SAC,113
0022200258,11/22/2022,1610612743,DEN,108,1610612765,DET,110
0022200259,11/22/2022,1610612756,PHX,115,1610612747,LAL,105
0022200260,11/23/2022,1610612766,CHA,107,1610612755,PHI,101
0022200261,11/23/2022,1610612739,CLE,114,1610612757,POR,96
0022200262,11/23/2022,1610612754,IND,101,1610612750,MIN,115
0022200263,11/23/2022,1610612737,ATL,115,1610612758,SAC,106
0022200264,11/23/2022,1610612738,BOS,125,1610612742,DAL,112
0022200265,11/23/2022,1610612748,MIA,113,1610612764,WAS,105
0022200266,11/23/2022,1610612761,TOR,98,1610612751,BKN,112
0022200267,11/23/2022,1610612749,MIL,113,1610612741,CHI,118
0022200268,11/23/2022,1610612760,OKC,126,1610612743,DEN,131
0022200269,11/23/2022,1610612759,SAS,110,1610612740,NOP,129
0022200270,11/23/2022,1610612762,UTA,116,1610612765,DET,125
0022200271,11/23/2022,1610612744,GSW,124,1610612746,LAC,107
0022200272,11/25/2022,1610612766,CHA,110,1610612750,MIN,108
0022200273,11/25/2022,1610612753,ORL,99,1610612755,PHI,107
0022200274,11/25/2022,1610612752,NYK,129,1610612757,POR,132
0022200275,11/25/2022,1610612738,BOS,122,1610612758,SAC,104
0022200276,11/25/2022,1610612754,IND,128,1610612751,BKN,117
0022200277,11/25/2022,1610612748,MIA,110,1610612764,WAS,107
0022200278,11/25/2022,1610612745,HOU,128,1610612737,ATL,122
0022200279,11/25/2022,1610612763,MEM,132,1610612740,NOP,111
0022200280,11/25/2022,1610612749,MIL,117,1610612739,CLE,102
0022200281,11/25/2022,1610612760,OKC,123,1610612741,CHI,119
0022200282,11/25/2022,1610612759,SAS,94,1610612747,LAL,105
0022200283,11/25/2022,1610612756,PHX,108,1610612765,DET,102
0022200284,11/25/2022,1610612744,GSW,129,1610612762,UTA,118
0022200285,11/25/2022,1610612746,LAC,104,1610612743,DEN,114
0022200286,11/26/2022,1610612761,TOR,105,1610612742,DAL,100
0022200287,11/26/2022,1610612745,HOU,118,1610612760,OKC,105
0022200288,11/26/2022,1610612759,SAS,138,1610612747,LAL,143
0022200289,11/26/2022,1610612756,PHX,113,1610612762,UTA,112
0022200290,11/27/2022,1610612751,BKN,111,1610612757,POR,97
0022200291,11/27/2022,1610612750,MIN,114,1610612744,GSW,137
0022200292,11/27/2022,1610612746,LAC,114,1610612754,IND,100
0022200293,11/27/2022,1610612737,ATL,98,1610612748,MIA,106
0022200294,11/27/2022,1610612738,BOS,130,1610612764,WAS,121
0022200295,11/27/2022,1610612765,DET,94,1610612739,CLE,102
0022200296,11/27/2022,1610612752,NYK,123,1610612763,MEM,127
0022200297,11/27/2022,1610612753,ORL,103,1610612755,PHI,133
0022200298,11/27/2022,1610612749,MIL,124,1610612742,DAL,115
0022200299,11/28/2022,1610612755,PHI,104,1610612737,ATL,101
0022200300,11/28/2022,1610612764,WAS,142,1610612750,MIN,127
0022200301,11/28/2022,1610612738,BOS,140,1610612766,CHA,105
0022200302,11/28/2022,1610612751,BKN,109,1610612753,ORL,102
0022200303,11/28/2022,1610612761,TOR,100,1610612739,CLE,88
0022200304,11/28/2022,1610612740,NOP,105,1610612760,OKC,101
0022200305,11/28/2022,1610612743,DEN,129,1610612745,HOU,113
0022200306,11/28/2022,1610612762,UTA,107,1610612741,CHI,114
0022200307,11/28/2022,1610612758,SAC,117,1610612756,PHX,122
0022200308,11/28/2022,1610612747,LAL,115,1610612754,IND,116
0022200309,11/29/2022,1610612765,DET,110,1610612752,NYK,140
0022200310,11/29/2022,1610612742,DAL,116,1610612744,GSW,113
0022200311,11/29/2022,1610612757,POR,112,1610612746,LAC,118
0022200312,11/30/2022,1610612739,CLE,113,1610612755,PHI,85
0022200313,11/30/2022,1610612753,ORL,108,1610612737,ATL,125
0022200314,11/30/2022,1610612738,BOS,134,1610612748,MIA,121
0022200315,11/30/2022,1610612751,BKN,113,1610612764,WAS,107
0022200316,11/30/2022,1610612752,NYK,103,1610612749,MIL,109
0022200317,11/30/2022,1610612750,MIN,109,1610612763,MEM,101
0022200318,11/30/2022,1610612740,NOP,126,1610612761,TOR,108
0022200319,11/30/2022,1610612760,OKC,119,1610612759,SAS,111
0022200320,11/30/2022,1610612743,DEN,120,1610612745,HOU,100
0022200321,11/30/2022,1610612756,PHX,132,1610612741,CHI,113
0022200322,11/30/2022,1610612762,UTA,125,1610612746,LAC,112
0022200323,11/30/2022,1610612758,SAC,137,1610612754,IND,114
0022200324,11/30/2022,1610612747,LAL,128,1610612757,POR,109
0022200325,12/01/2022,1610612765,DET,131,1610612742,DAL,125
0022200326,12/02/2022,1610612766,CHA,117,1610612764,WAS,116
0022200327,12/02/2022,1610612737,ATL,117,1610612743,DEN,109
0022200328,12/02/2022,1610612738,BOS,116,1610612748,MIA,120
0022200329,12/02/2022,1610612751,BKN,114,1610612761,TOR,105
0022200330,12/02/2022,1610612739,CLE,107,1610612753,ORL,96
0022200331,12/02/2022,1610612749,MIL,129,1610612747,LAL,133
0022200332,12/02/2022,1610612763,MEM,117,1610612755,PHI,109
0022200333,12/02/2022,1610612759,SAS,99,1610612740,NOP,117
0022200334,12/02/2022,1610612756,PHX,121,1610612745,HOU,122
0022200335,12/02/2022,1610612762,UTA,139,1610612754,IND,119
0022200336,12/02/2022,1610612744,GSW,119,1610612741,CHI,111
0022200337,12/03/2022,1610612752,NYK,100,1610612742,DAL,121
0022200338,12/03/2022,1610612746,LAC,96,1610612758,SAC,123
0022200339,12/03/2022,1610612766,CHA,96,1610612749,MIL,105
0022200340,12/03/2022,1610612761,TOR,121,1610612753,ORL,108
0022200341,12/03/2022,1610612750,MIN,128,1610612760,OKC,135
0022200342,12/03/2022,1610612744,GSW,120,1610612745,HOU,101
0022200343,12/03/2022,1610612762,UTA,111,1610612757,POR,116
0022200344,12/04/2022,1610612740,NOP,121,1610612743,DEN,106
0022200345,12/04/2022,1610612759,SAS,95,1610612756,PHX,133
0022200346,12/04/2022,1610612751,BKN,92,1610612738,BOS,103
0022200347,12/04/2022,1610612765,DET,112,1610612763,MEM,122
0022200348,12/04/2022,1610612752,NYK,92,1610612739,CLE,81
0022200349,12/04/2022,1610612764,WAS,119,1610612747,LAL,130
0022200350,12/04/2022,1610612758,SAC,110,1610612741,CHI,101
0022200351,12/04/2022,1610612757,POR,116,1610612754,IND,100
0022200352,12/05/2022,1610612766,CHA,117,1610612746,LAC,119
0022200353,12/05/2022,1610612753,ORL,102,1610612749,MIL,109
0022200354,12/05/2022,1610612737,ATL,114,1610612760,OKC,121
0022200355,12/05/2022,1610612761,TOR,110,1610612738,BOS,116
0022200356,12/05/2022,1610612745,HOU,132,1610612755,PHI,123
0022200357,12/05/2022,1610612763,MEM,101,1610612748,MIA,93
0022200358,12/05/2022,1610612742,DAL,130,1610612756,PHX,111
0022200359,12/05/2022,1610612744,GSW,104,1610612754,IND,112
0022200360,12/06/2022,1610612739,CLE,116,1610612747,LAL,102
0022200361,12/06/2022,1610612748,MIA,96,1610612765,DET,116
0022200362,12/06/2022,1610612743,DEN,115,1610612742,DAL,116
0022200363,12/07/2022,1610612753,ORL,116,1610612746,LAC,111
0022200364,12/07/2022,1610612751,BKN,122,1610612766,CHA,116
0022200365,12/07/2022,1610612752,NYK,113,1610612737,ATL,89
0022200366,12/07/2022,1610612761,TOR,126,1610612747,LAL,113
0022200367,12/07/2022,1610612741,CHI,115,1610612764,WAS,111
0022200368,12/07/2022,1610612763,MEM,123,1610612760,OKC,102
0022200369,12/07/2022,1610612749,MIL,126,1610612758,SAC,113
0022200370,12/07/2022,1610612750,MIN,121,1610612754,IND,115
0022200371,12/07/2022,1610612740,NOP,104,1610612765,DET,98
0022200372,12/07/2022,1610612762,UTA,124,1610612744,GSW,123
0022200373,12/07/2022,1610612756,PHX,98,1610612738,BOS,125
0022200374,12/08/2022,1610612748,MIA,115,1610612746,LAC,110
0022200375,12/08/2022,1610612759,SAS,118,1610612745,HOU,109
0022200376,12/08/2022,1610612757,POR,120,1610612743,DEN,121
0022200377,12/09/2022,1610612766,CHA,102,1610612752,NYK,121
0022200378,12/09/2022,1610612754,IND,121,1610612764,WAS,111
0022200379,12/09/2022,1610612753,ORL,113,1610612761,TOR,109
0022200380,12/09/2022,1610612751,BKN,120,1610612737,ATL,116
0022200381,12/09/2022,1610612739,CLE,95,1610612758,SAC,106
0022200382,12/09/2022,1610612755,PHI,133,1610612747,LAL,122
0022200383,12/09/2022,1610612763,MEM,114,1610612765,DET,103
0022200384,12/09/2022,1610612740,NOP,128,1610612756,PHX,117
0022200385,12/09/2022,1610612762,UTA,108,1610612750,MIN,118
0022200386,12/09/2022,1610612742,DAL,105,1610612749,MIL,106
0022200387,12/10/2022,1610612748,MIA,111,1610612759,SAS,115
0022200388,12/10/2022,1610612754,IND,133,1610612751,BKN,136
0022200389,12/10/2022,1610612764,WAS,107,1610612746,LAC,114
0022200390,12/10/2022,1610612739,CLE,110,1610612760,OKC,102
0022200391,12/10/2022,1610612741,CHI,144,1610612742,DAL,115
0022200392,12/10/2022,1610612744,GSW,123,1610612738,BOS,107
0022200393,12/10/2022,1610612743,DEN,115,1610612762,UTA,110
0022200394,12/10/2022,1610612757,POR,124,1610612750,MIN,118
0022200395,12/11/2022,1610612740,NOP,129,1610612756,PHX,124
0022200396,12/11/2022,1610612765,DET,117,1610612747,LAL,124
0022200397,12/11/2022,1610612752,NYK,112,1610612758,SAC,99
0022200398,12/11/2022,1610612753,ORL,111,1610612761,TOR,99
0022200399,12/11/2022,1610612755,PHI,131,1610612766,CHA,113
0022200400,12/11/2022,1610612737,ATL,123,1610612741,CHI,122
0022200401,12/11/2022,1610612745,HOU,97,1610612749,MIL,92
0022200402,12/12/2022,1610612754,IND,82,1610612748,MIA,87
0022200403,12/12/2022,1610612764,WAS,100,1610612751,BKN,112
0022200404,12/12/2022,1610612763,MEM,128,1610612737,ATL,103
0022200405,12/12/2022,1610612742,DAL,121,1610612760,OKC,114
0022200406,12/12/2022,1610612759,SAS,112,1610612739,CLE,111
0022200407,12/12/2022,1610612757,POR,133,1610612750,MIN,112
0022200408,12/12/2022,1610612746,LAC,113,1610612738,BOS,93
