GAME_ID,GAME_DATE,HOME_TEAM_ID,HOME_TEAM_ABR,HOME_TEAM_PTS,VISITOR_TEAM_ID,VISITOR_TEAM_ABR,VISITOR_TEAM_PTS
0022100406,12/13/2021,1610612761,TOR,124,1610612758,SAC,101
0022100407,12/13/2021,1610612737,ATL,126,1610612745,HOU,132
0022100408,12/13/2021,1610612738,BOS,117,1610612749,MIL,103
0022100409,12/13/2021,1610612763,MEM,126,1610612755,PHI,91
0022100410,12/13/2021,1610612742,DAL,120,1610612766,CHA,96
0022100411,12/13/2021,1610612743,DEN,113,1610612764,WAS,107
0022100412,12/13/2021,1610612746,LAC,111,1610612756,PHX,95
0022100413,12/14/2021,1610612751,BKN,131,1610612761,TOR,129
0022100414,12/14/2021,1610612752,NYK,96,1610612744,GSW,105
0022100415,01/11/2022,1610612741,CHI,133,1610612765,DET,87
0022100416,12/14/2021,1610612757,POR,107,1610612756,PHX,111
0022100417,12/15/2021,1610612739,CLE,124,1610612745,HOU,89
0022100418,12/15/2021,1610612753,ORL,99,1610612737,ATL,111
0022100419,12/15/2021,1610612755,PHI,96,1610612748,MIA,101
0022100420,12/15/2021,1610612742,DAL,104,1610612747,LAL,107
0022100421,12/15/2021,1610612749,MIL,114,1610612754,IND,99
0022100422,12/15/2021,1610612760,OKC,110,1610612740,NOP,113
0022100423,12/15/2021,1610612759,SAS,115,1610612766,CHA,131
0022100424,12/15/2021,1610612743,DEN,107,1610612750,MIN,124
0022100425,12/15/2021,1610612762,UTA,124,1610612746,LAC,103
0022100426,12/15/2021,1610612757,POR,103,1610612763,MEM,113
0022100427,12/15/2021,1610612758,SAC,119,1610612764,WAS,105
0022100428,12/16/2021,1610612754,IND,122,1610612765,DET,113
0022100429,12/16/2021,1610612751,BKN,114,1610612755,PHI,105
0022100430,02/03/2022,1610612761,TOR,127,1610612741,CHI,120
0022100431,12/16/2021,1610612745,HOU,103,1610612752,NYK,116
0022100432,12/16/2021,1610612756,PHX,118,1610612764,WAS,98
0022100433,12/17/2021,1610612753,ORL,105,1610612748,MIA,115
0022100434,12/17/2021,1610612737,ATL,115,1610612743,DEN,133
0022100435,12/17/2021,1610612738,BOS,107,1610612744,GSW,111
0022100436,12/17/2021,1610612750,MIN,110,1610612747,LAL,92
0022100437,12/17/2021,1610612762,UTA,126,1610612759,SAS,128
0022100438,12/17/2021,1610612740,NOP,116,1610612749,MIL,112
0022100439,12/17/2021,1610612757,POR,125,1610612766,CHA,116
0022100440,12/17/2021,1610612758,SAC,105,1610612763,MEM,124
0022100441,12/18/2021,1610612765,DET,107,1610612745,HOU,116
0022100442,12/18/2021,1610612751,BKN,93,1610612753,ORL,100
0022100443,12/18/2021,1610612761,TOR,119,1610612744,GSW,100
0022100444,12/18/2021,1610612760,OKC,104,1610612746,LAC,103
0022100445,12/18/2021,1610612738,BOS,114,1610612752,NYK,107
0022100446,12/18/2021,1610612749,MIL,90,1610612739,CLE,119
0022100447,12/18/2021,1610612762,UTA,103,1610612764,WAS,109
0022100448,12/19/2021,1610612741,CHI,115,1610612747,LAL,110
0022100449,12/19/2021,1610612765,DET,100,1610612748,MIA,90
0022100450,12/19/2021,1610612763,MEM,100,1610612757,POR,105
0022100451,12/19/2021,1610612758,SAC,121,1610612759,SAS,114
0022100452,03/31/2022,1610612737,ATL,131,1610612739,CLE,107
0022100453,01/26/2022,1610612751,BKN,118,1610612743,DEN,124
0022100454,01/25/2022,1610612755,PHI,117,1610612740,NOP,107
0022100455,12/19/2021,1610612750,MIN,111,1610612742,DAL,105
0022100456,12/19/2021,1610612756,PHX,137,1610612766,CHA,106
0022100457,12/20/2021,1610612738,BOS,103,1610612755,PHI,108
0022100458,03/04/2022,1610612761,TOR,97,1610612753,ORL,103
0022100459,12/20/2021,1610612741,CHI,133,1610612745,HOU,118
0022100460,12/20/2021,1610612763,MEM,99,1610612760,OKC,102
0022100461,12/20/2021,1610612762,UTA,112,1610612766,CHA,102
0022100462,12/20/2021,1610612744,GSW,113,1610612758,SAC,98
0022100463,12/20/2021,1610612746,LAC,92,1610612759,SAS,116
0022100464,02/17/2022,1610612751,BKN,103,1610612764,WAS,117
0022100465,12/21/2021,1610612748,MIA,125,1610612754,IND,96
0022100466,12/21/2021,1610612752,NYK,105,1610612765,DET,91
0022100467,12/21/2021,1610612740,NOP,111,1610612757,POR,97
0022100468,12/21/2021,1610612742,DAL,114,1610612750,MIN,102
0022100469,12/21/2021,1610612747,LAL,90,1610612756,PHX,108
0022100470,12/22/2021,1610612737,ATL,98,1610612753,ORL,104
0022100471,12/22/2021,1610612738,BOS,111,1610612739,CLE,101
0022100472,01/26/2022,1610612741,CHI,111,1610612761,TOR,105
0022100473,12/22/2021,1610612749,MIL,126,1610612745,HOU,106
0022100474,12/22/2021,1610612760,OKC,108,1610612743,DEN,94
0022100475,12/22/2021,1610612758,SAC,89,1610612746,LAC,105
0022100476,12/23/2021,1610612754,IND,118,1610612745,HOU,106
0022100477,12/23/2021,1610612753,ORL,104,1610612740,NOP,110
0022100478,12/23/2021,1610612755,PHI,96,1610612737,ATL,98
0022100479,12/23/2021,1610612748,MIA,115,1610612765,DET,112
0022100480,12/23/2021,1610612752,NYK,117,1610612764,WAS,124
0022100481,12/23/2021,1610612742,DAL,95,1610612749,MIL,102
0022100482,12/23/2021,1610612743,DEN,107,1610612766,CHA,115
0022100483,12/23/2021,1610612756,PHX,113,1610612760,OKC,101
0022100484,12/23/2021,1610612762,UTA,128,1610612750,MIN,116
0022100485,12/23/2021,1610612744,GSW,113,1610612763,MEM,104
0022100486,01/10/2022,1610612757,POR,114,1610612751,BKN,108
0022100487,12/23/2021,1610612747,LAL,110,1610612759,SAS,138
0022100488,12/25/2021,1610612752,NYK,101,1610612737,ATL,87
0022100489,12/25/2021,1610612749,MIL,117,1610612738,BOS,113
0022100490,12/25/2021,1610612756,PHX,107,1610612744,GSW,116
0022100491,12/25/2021,1610612747,LAL,115,1610612751,BKN,122
0022100492,12/25/2021,1610612762,UTA,120,1610612742,DAL,116
0022100493,12/26/2021,1610612748,MIA,93,1610612753,ORL,83
0022100494,12/26/2021,1610612739,CLE,144,1610612761,TOR,99
0022100495,12/26/2021,1610612764,WAS,96,1610612755,PHI,117
0022100496,12/26/2021,1610612758,SAC,102,1610612763,MEM,127
0022100497,12/26/2021,1610612760,OKC,117,1610612740,NOP,112
0022100498,12/26/2021,1610612759,SAS,144,1610612765,DET,109
0022100499,12/26/2021,1610612741,CHI,113,1610612754,IND,105
0022100500,12/26/2021,1610612746,LAC,100,1610612743,DEN,103
0022100501,12/27/2021,1610612766,CHA,123,1610612745,HOU,99
0022100502,12/27/2021,1610612737,ATL,118,1610612741,CHI,130
0022100503,12/27/2021,1610612750,MIN,108,1610612738,BOS,103
0022100504,12/27/2021,1610612759,SAS,104,1610612762,UTA,110
0022100505,12/27/2021,1610612756,PHX,113,1610612763,MEM,114
0022100506,12/27/2021,1610612757,POR,117,1610612742,DAL,132
0022100507,12/27/2021,1610612746,LAC,108,1610612751,BKN,124
0022100508,12/28/2021,1610612753,ORL,110,1610612749,MIL,127
0022100509,12/28/2021,1610612748,MIA,119,1610612764,WAS,112
0022100510,12/28/2021,1610612761,TOR,109,1610612755,PHI,114
0022100511,12/28/2021,1610612745,HOU,123,1610612747,LAL,132
0022100512,12/28/2021,1610612750,MIN,88,1610612752,NYK,96
0022100513,12/28/2021,1610612740,NOP,108,1610612739,CLE,104
0022100514,12/28/2021,1610612744,GSW,86,1610612743,DEN,89
0022100515,12/28/2021,1610612758,SAC,117,1610612760,OKC,111
0022100516,12/29/2021,1610612765,DET,85,1610612752,NYK,94
0022100517,12/29/2021,1610612754,IND,108,1610612766,CHA,116
0022100518,12/29/2021,1610612738,BOS,82,1610612746,LAC,91
0022100519,12/29/2021,1610612741,CHI,131,1610612737,ATL,117
0022100520,12/29/2021,1610612763,MEM,104,1610612747,LAL,99
0022100521,02/03/2022,1610612759,SAS,95,1610612748,MIA,112
0022100522,12/29/2021,1610612756,PHX,115,1610612760,OKC,97
0022100523,12/29/2021,1610612757,POR,105,1610612762,UTA,120
0022100524,12/29/2021,1610612758,SAC,95,1610612742,DAL,94
0022100525,12/30/2021,1610612751,BKN,102,1610612755,PHI,110
0022100526,12/30/2021,1610612753,ORL,118,1610612749,MIL,136
0022100527,12/30/2021,1610612764,WAS,110,1610612739,CLE,93
0022100528,03/07/2022,1610612743,DEN,131,1610612744,GSW,124
0022100529,12/31/2021,1610612738,BOS,123,1610612756,PHX,108
0022100530,12/31/2021,1610612754,IND,106,1610612741,CHI,108
0022100531,12/31/2021,1610612758,SAC,96,1610612742,DAL,112
0022100532,12/31/2021,1610612745,HOU,110,1610612748,MIA,120
0022100533,12/31/2021,1610612739,CLE,118,1610612737,ATL,121
0022100534,12/31/2021,1610612761,TOR,116,1610612746,LAC,108
0022100535,12/31/2021,1610612763,MEM,118,1610612759,SAS,105
0022100536,12/31/2021,1610612760,OKC,95,1610612752,NYK,80
0022100537,12/31/2021,1610612762,UTA,120,1610612750,MIN,108
0022100538,12/31/2021,1610612747,LAL,139,1610612757,POR,106
0022100539,01/01/2022,1610612749,MIL,136,1610612740,NOP,113
0022100540,01/01/2022,1610612765,DET,117,1610612759,SAS,116
0022100541,01/01/2022,1610612764,WAS,119,1610612741,CHI,120
0022100542,01/01/2022,1610612751,BKN,116,1610612746,LAC,120
0022100543,01/01/2022,1610612745,HOU,111,1610612743,DEN,124
0022100544,01/01/2022,1610612762,UTA,116,1610612744,GSW,123
0022100545,01/02/2022,1610612761,TOR,120,1610612752,NYK,105
0022100546,01/02/2022,1610612738,BOS,116,1610612753,ORL,111
0022100547,01/02/2022,1610612739,CLE,108,1610612754,IND,104
0022100548,01/02/2022,1610612758,SAC,115,1610612748,MIA,113
0022100549,01/02/2022,1610612766,CHA,99,1610612756,PHX,133
0022100550,01/02/2022,1610612760,OKC,86,1610612742,DAL,95
0022100551,01/02/2022,1610612747,LAL,108,1610612750,MIN,103
0022100552,01/03/2022,1610612755,PHI,133,1610612745,HOU,113
0022100553,01/03/2022,1610612764,WAS,124,1610612766,CHA,121
0022100554,01/03/2022,1610612751,BKN,104,1610612763,MEM,118
0022100555,01/03/2022,1610612741,CHI,102,1610612753,ORL,98
0022100556,01/03/2022,1610612749,MIL,106,1610612765,DET,115
0022100557,01/03/2022,1610612740,NOP,104,1610612762,UTA,115
0022100558,01/03/2022,1610612742,DAL,103,1610612743,DEN,89
0022100559,01/03/2022,1610612744,GSW,115,1610612748,MIA,108
0022100560,01/03/2022,1610612757,POR,136,1610612737,ATL,131
0022100561,01/03/2022,1610612746,LAC,104,1610612750,MIN,122
0022100562,01/04/2022,1610612739,CLE,106,1610612763,MEM,110
0022100563,01/04/2022,1610612761,TOR,129,1610612759,SAS,104
0022100564,01/04/2022,1610612752,NYK,104,1610612754,IND,94
0022100565,01/04/2022,1610612740,NOP,110,1610612756,PHX,123
0022100566,01/04/2022,1610612747,LAL,122,1610612758,SAC,114
0022100567,01/05/2022,1610612766,CHA,140,1610612765,DET,111
0022100568,01/05/2022,1610612753,ORL,106,1610612755,PHI,116
0022100569,01/05/2022,1610612764,WAS,111,1610612745,HOU,114
0022100570,01/05/2022,1610612738,BOS,97,1610612759,SAS,99
0022100571,01/05/2022,1610612754,IND,121,1610612751,BKN,129
0022100572,01/05/2022,1610612742,DAL,99,1610612744,GSW,82
0022100573,01/05/2022,1610612749,MIL,111,1610612761,TOR,117
0022100574,01/05/2022,1610612750,MIN,98,1610612760,OKC,90
0022100575,01/05/2022,1610612743,DEN,109,1610612762,UTA,115
0022100576,01/05/2022,1610612757,POR,109,1610612748,MIA,115
0022100577,01/05/2022,1610612758,SAC,102,1610612737,ATL,108
0022100578,01/06/2022,1610612752,NYK,108,1610612738,BOS,105
0022100579,01/06/2022,1610612763,MEM,118,1610612765,DET,88
0022100580,01/06/2022,1610612740,NOP,101,1610612744,GSW,96
0022100581,01/06/2022,1610612756,PHX,106,1610612746,LAC,89
0022100582,01/07/2022,1610612755,PHI,119,1610612759,SAS,100
0022100583,01/07/2022,1610612751,BKN,109,1610612749,MIL,121
0022100584,01/07/2022,1610612761,TOR,122,1610612762,UTA,108
0022100585,01/07/2022,1610612741,CHI,130,1610612764,WAS,122
0022100586,01/07/2022,1610612745,HOU,106,1610612742,DAL,130
0022100587,01/07/2022,1610612760,OKC,105,1610612750,MIN,135
0022100588,01/07/2022,1610612743,DEN,121,1610612758,SAC,111
0022100589,01/07/2022,1610612747,LAL,134,1610612737,ATL,118
0022100590,01/07/2022,1610612757,POR,101,1610612739,CLE,114
0022100591,01/08/2022,1610612746,LAC,108,1610612763,MEM,123
0022100592,01/08/2022,1610612766,CHA,114,1610612749,MIL,106
0022100593,01/08/2022,1610612765,DET,97,1610612753,ORL,92
0022100594,01/08/2022,1610612754,IND,125,1610612762,UTA,113
0022100595,01/08/2022,1610612738,BOS,99,1610612752,NYK,75
0022100596,01/08/2022,1610612756,PHX,100,1610612748,MIA,123
0022100597,01/09/2022,1610612746,LAC,106,1610612737,ATL,93
0022100598,01/09/2022,1610612753,ORL,100,1610612764,WAS,102
0022100599,01/09/2022,1610612761,TOR,105,1610612740,NOP,101
0022100600,01/09/2022,1610612745,HOU,123,1610612750,MIN,141
0022100601,01/09/2022,1610612760,OKC,95,1610612743,DEN,99
0022100602,01/09/2022,1610612751,BKN,121,1610612759,SAS,119
0022100603,01/09/2022,1610612742,DAL,113,1610612741,CHI,99
0022100604,01/09/2022,1610612744,GSW,96,1610612739,CLE,82
0022100605,01/09/2022,1610612757,POR,103,1610612758,SAC,88
0022100606,01/09/2022,1610612747,LAL,119,1610612763,MEM,127
0022100607,01/10/2022,1610612766,CHA,103,1610612749,MIL,99
0022100608,01/10/2022,1610612765,DET,126,1610612762,UTA,116
0022100609,01/10/2022,1610612738,BOS,101,1610612754,IND,98
0022100610,01/10/2022,1610612752,NYK,111,1610612759,SAS,96
0022100611,01/10/2022,1610612758,SAC,108,1610612739,CLE,109
0022100612,01/11/2022,1610612764,WAS,122,1610612760,OKC,118
0022100613,01/11/2022,1610612761,TOR,95,1610612756,PHX,99
0022100614,01/11/2022,1610612763,MEM,116,1610612744,GSW,108
0022100615,01/11/2022,1610612740,NOP,128,1610612750,MIN,125
0022100616,01/11/2022,1610612746,LAC,87,1610612743,DEN,85
0022100617,01/16/2022,1610612765,DET,108,1610612756,PHX,135
0022100618,01/12/2022,1610612754,IND,100,1610612738,BOS,119
0022100619,01/12/2022,1610612755,PHI,98,1610612766,CHA,109
0022100620,01/12/2022,1610612764,WAS,112,1610612753,ORL,106
0022100621,01/12/2022,1610612737,ATL,91,1610612748,MIA,115
0022100622,01/12/2022,1610612752,NYK,108,1610612742,DAL,85
0022100623,01/12/2022,1610612759,SAS,124,1610612745,HOU,128
0022100624,01/12/2022,1610612762,UTA,91,1610612739,CLE,111
0022100625,01/12/2022,1610612741,CHI,112,1610612751,BKN,138
0022100626,01/12/2022,1610612758,SAC,125,1610612747,LAL,116
0022100627,01/13/2022,1610612749,MIL,118,1610612744,GSW,99
0022100628,01/13/2022,1610612763,MEM,116,1610612750,MIN,108
0022100629,01/13/2022,1610612740,NOP,113,1610612746,LAC,89
0022100630,01/13/2022,1610612751,BKN,109,1610612760,OKC,130
0022100631,01/13/2022,1610612743,DEN,140,1610612757,POR,108
0022100632,01/14/2022,1610612766,CHA,109,1610612753,ORL,116
0022100633,01/14/2022,1610612765,DET,103,1610612761,TOR,87
0022100634,01/14/2022,1610612754,IND,94,1610612756,PHX,112
0022100635,01/14/2022,1610612755,PHI,111,1610612738,BOS,99
0022100636,01/14/2022,1610612748,MIA,124,1610612737,ATL,118
0022100637,01/14/2022,1610612741,CHI,96,1610612744,GSW,138
0022100638,01/14/2022,1610612759,SAS,109,1610612739,CLE,114
0022100639,01/14/2022,1610612763,MEM,85,1610612742,DAL,112
0022100640,01/14/2022,1610612758,SAC,126,1610612745,HOU,114
0022100641,01/15/2022,1610612749,MIL,96,1610612761,TOR,103
0022100642,01/15/2022,1610612764,WAS,110,1610612757,POR,115
0022100643,01/15/2022,1610612737,ATL,108,1610612752,NYK,117
0022100644,01/15/2022,1610612751,BKN,120,1610612740,NOP,105
0022100645,01/15/2022,1610612748,MIA,98,1610612755,PHI,109
0022100646,01/15/2022,1610612760,OKC,102,1610612739,CLE,107
0022100647,01/15/2022,1610612738,BOS,114,1610612741,CHI,112
0022100648,01/15/2022,1610612759,SAS,101,1610612746,LAC,94
0022100649,01/15/2022,1610612743,DEN,133,1610612747,LAL,96
0022100650,01/15/2022,1610612742,DAL,108,1610612753,ORL,92
0022100651,01/16/2022,1610612758,SAC,112,1610612745,HOU,118
0022100652,01/16/2022,1610612750,MIN,119,1610612744,GSW,99
0022100653,01/16/2022,1610612743,DEN,102,1610612762,UTA,125
0022100654,01/17/2022,1610612738,BOS,104,1610612740,NOP,92
0022100655,01/17/2022,1610612752,NYK,87,1610612766,CHA,97
0022100656,01/17/2022,1610612764,WAS,117,1610612755,PHI,98
0022100657,01/17/2022,1610612739,CLE,114,1610612751,BKN,107
0022100658,01/17/2022,1610612763,MEM,119,1610612741,CHI,106
0022100659,01/17/2022,1610612746,LAC,139,1610612754,IND,133
0022100660,01/17/2022,1610612737,ATL,121,1610612749,MIL,114
0022100661,01/17/2022,1610612753,ORL,88,1610612757,POR,98
0022100662,01/17/2022,1610612748,MIA,104,1610612761,TOR,99
0022100663,01/17/2022,1610612742,DAL,104,1610612760,OKC,102
0022100664,01/17/2022,1610612759,SAS,107,1610612756,PHX,121
0022100665,01/17/2022,1610612747,LAL,101,1610612762,UTA,95
0022100666,01/18/2022,1610612752,NYK,110,1610612750,MIN,112
0022100667,01/18/2022,1610612744,GSW,102,1610612765,DET,86
0022100668,01/19/2022,1610612755,PHI,123,1610612753,ORL,110
0022100669,01/19/2022,1610612764,WAS,118,1610612751,BKN,119
0022100670,01/19/2022,1610612737,ATL,134,1610612750,MIN,122
0022100671,01/19/2022,1610612738,BOS,102,1610612766,CHA,111
0022100672,01/19/2022,1610612748,MIA,104,1610612757,POR,92
0022100673,01/19/2022,1610612741,CHI,117,1610612739,CLE,104
0022100674,01/19/2022,1610612749,MIL,126,1610612763,MEM,114
0022100675,01/19/2022,1610612742,DAL,102,1610612761,TOR,98
0022100676,01/19/2022,1610612759,SAS,118,1610612760,OKC,96
0022100677,01/19/2022,1610612762,UTA,111,1610612745,HOU,116
0022100678,01/19/2022,1610612743,DEN,130,1610612746,LAC,128
0022100679,01/19/2022,1610612758,SAC,131,1610612765,DET,133
0022100680,01/19/2022,1610612747,LAL,104,1610612754,IND,111
0022100681,01/20/2022,1610612752,NYK,91,1610612740,NOP,102
0022100682,01/20/2022,1610612742,DAL,101,1610612756,PHX,109
0022100683,01/20/2022,1610612744,GSW,117,1610612754,IND,121
0022100684,01/21/2022,1610612766,CHA,121,1610612760,OKC,98
0022100685,01/21/2022,1610612753,ORL,105,1610612747,LAL,116
0022100686,01/21/2022,1610612755,PHI,101,1610612746,LAC,102
0022100687,01/21/2022,1610612737,ATL,110,1610612748,MIA,108
0022100688,01/21/2022,1610612738,BOS,105,1610612757,POR,109
0022100689,01/21/2022,1610612764,WAS,105,1610612761,TOR,109
0022100690,01/21/2022,1610612749,MIL,94,1610612741,CHI,90
0022100691,01/21/2022,1610612759,SAS,102,1610612751,BKN,117
0022100692,01/21/2022,1610612743,DEN,118,1610612763,MEM,122
0022100693,01/21/2022,1610612762,UTA,111,1610612765,DET,101
0022100694,01/21/2022,1610612744,GSW,105,1610612745,HOU,103
0022100695,01/22/2022,1610612739,CLE,94,1610612760,OKC,87
0022100696,01/22/2022,1610612749,MIL,133,1610612758,SAC,127
0022100697,01/22/2022,1610612756,PHX,113,1610612754,IND,103
0022100698,01/23/2022,1610612752,NYK,110,1610612746,LAC,102
0022100699,01/23/2022,1610612764,WAS,87,1610612738,BOS,116
0022100700,01/23/2022,1610612748,MIA,113,1610612747,LAL,107
0022100701,01/23/2022,1610612753,ORL,114,1610612741,CHI,95
0022100702,01/23/2022,1610612761,TOR,105,1610612757,POR,114
0022100703,01/23/2022,1610612766,CHA,91,1610612737,ATL,113
0022100704,01/23/2022,1610612759,SAS,109,1610612755,PHI,115
0022100705,01/23/2022,1610612742,DAL,104,1610612763,MEM,91
0022100706,01/23/2022,1610612750,MIN,136,1610612751,BKN,125
0022100707,01/23/2022,1610612743,DEN,117,1610612765,DET,111
0022100708,01/23/2022,1610612744,GSW,94,1610612762,UTA,92
0022100709,01/24/2022,1610612739,CLE,95,1610612752,NYK,93
0022100710,03/03/2022,1610612737,ATL,130,1610612741,CHI,124
0022100711,01/10/2022,1610612745,HOU,91,1610612755,PHI,111
0022100712,01/24/2022,1610612740,NOP,117,1610612754,IND,113
0022100713,01/24/2022,1610612756,PHX,115,1610612762,UTA,109
0022100714,01/25/2022,1610612765,DET,105,1610612743,DEN,110
0022100715,01/25/2022,1610612761,TOR,125,1610612766,CHA,113
0022100716,01/25/2022,1610612764,WAS,115,1610612746,LAC,116
0022100717,01/25/2022,1610612738,BOS,128,1610612758,SAC,75
0022100718,01/25/2022,1610612751,BKN,96,1610612747,LAL,106
0022100719,01/25/2022,1610612745,HOU,104,1610612759,SAS,134
0022100720,01/25/2022,1610612744,GSW,130,1610612742,DAL,92
0022100721,01/25/2022,1610612757,POR,107,1610612750,MIN,109
0022100722,01/26/2022,1610612739,CLE,115,1610612749,MIL,99
0022100723,01/26/2022,1610612754,IND,126,1610612766,CHA,158
0022100724,01/26/2022,1610612753,ORL,102,1610612746,LAC,111
0022100725,01/26/2022,1610612737,ATL,121,1610612758,SAC,104
0022100726,02/28/2022,1610612751,BKN,97,1610612761,TOR,133
0022100727,01/26/2022,1610612748,MIA,110,1610612752,NYK,96
0022100728,01/26/2022,1610612759,SAS,110,1610612763,MEM,118
0022100729,01/28/2022,1610612740,NOP,105,1610612743,DEN,116
0022100730,01/24/2022,1610612760,OKC,110,1610612741,CHI,111
0022100731,01/26/2022,1610612762,UTA,97,1610612756,PHX,105
0022100732,01/26/2022,1610612757,POR,112,1610612742,DAL,132
0022100733,01/27/2022,1610612755,PHI,105,1610612747,LAL,87
0022100734,01/27/2022,1610612744,GSW,124,1610612750,MIN,115
0022100735,01/28/2022,1610612766,CHA,117,1610612747,LAL,114
0022100736,01/28/2022,1610612753,ORL,119,1610612765,DET,103
0022100737,01/28/2022,1610612737,ATL,108,1610612738,BOS,92
0022100738,01/28/2022,1610612748,MIA,121,1610612746,LAC,114
0022100739,01/28/2022,1610612745,HOU,110,1610612757,POR,125
0022100740,01/28/2022,1610612763,MEM,119,1610612762,UTA,109
0022100741,01/28/2022,1610612760,OKC,110,1610612754,IND,113
0022100742,01/28/2022,1610612759,SAS,131,1610612741,CHI,122
0022100743,01/28/2022,1610612756,PHX,134,1610612750,MIN,124
0022100744,01/28/2022,1610612749,MIL,123,1610612752,NYK,108
0022100745,01/29/2022,1610612740,NOP,97,1610612738,BOS,107
0022100746,01/29/2022,1610612742,DAL,132,1610612754,IND,105
0022100747,01/29/2022,1610612755,PHI,103,1610612758,SAC,101
0022100748,01/29/2022,1610612748,MIA,120,1610612761,TOR,124
0022100749,01/29/2022,1610612763,MEM,115,1610612764,WAS,95
0022100750,01/29/2022,1610612744,GSW,110,1610612751,BKN,106
0022100751,01/30/2022,1610612737,ATL,129,1610612747,LAL,121
0022100752,01/30/2022,1610612766,CHA,90,1610612746,LAC,115
0022100753,01/30/2022,1610612741,CHI,130,1610612757,POR,116
0022100754,01/30/2022,1610612765,DET,115,1610612739,CLE,105
0022100755,01/30/2022,1610612753,ORL,110,1610612742,DAL,108
0022100756,01/30/2022,1610612749,MIL,100,1610612743,DEN,136
0022100757,01/30/2022,1610612750,MIN,126,1610612762,UTA,106
0022100758,01/30/2022,1610612756,PHX,115,1610612759,SAS,110
0022100759,01/31/2022,1610612739,CLE,93,1610612740,NOP,90
0022100760,01/31/2022,1610612754,IND,122,1610612746,LAC,116
0022100761,01/31/2022,1610612755,PHI,122,1610612763,MEM,119
0022100762,01/31/2022,1610612738,BOS,122,1610612748,MIA,92
0022100763,01/31/2022,1610612752,NYK,116,1610612758,SAC,96
0022100764,01/31/2022,1610612745,HOU,108,1610612744,GSW,122
0022100765,01/31/2022,1610612760,OKC,98,1610612757,POR,81
0022100766,02/01/2022,1610612765,DET,101,1610612740,NOP,111
0022100767,01/31/2022,1610612737,ATL,100,1610612761,TOR,106
0022100768,02/01/2022,1610612749,MIL,112,1610612764,WAS,98
0022100769,02/01/2022,1610612741,CHI,126,1610612753,ORL,115
0022100770,02/01/2022,1610612750,MIN,130,1610612743,DEN,115
0022100771,02/01/2022,1610612759,SAS,120,1610612744,GSW,124
0022100772,02/01/2022,1610612756,PHX,121,1610612751,BKN,111
0022100773,02/02/2022,1610612754,IND,118,1610612753,ORL,119
0022100774,02/02/2022,1610612755,PHI,103,1610612764,WAS,106
0022100775,02/02/2022,1610612738,BOS,113,1610612766,CHA,107
0022100776,02/02/2022,1610612752,NYK,108,1610612763,MEM,120
0022100777,02/02/2022,1610612745,HOU,115,1610612739,CLE,104
0022100778,02/02/2022,1610612742,DAL,114,1610612760,OKC,120
0022100779,02/02/2022,1610612762,UTA,108,1610612743,DEN,104
0022100780,02/02/2022,1610612758,SAC,112,1610612751,BKN,101
0022100781,02/02/2022,1610612747,LAL,99,1610612757,POR,94
0022100782,02/03/2022,1610612765,DET,117,1610612750,MIN,128
0022100783,02/03/2022,1610612737,ATL,124,1610612756,PHX,115
0022100784,02/01/2022,1610612761,TOR,110,1610612748,MIA,106
0022100785,02/03/2022,1610612744,GSW,126,1610612758,SAC,114
0022100786,02/03/2022,1610612746,LAC,111,1610612747,LAL,110
0022100787,02/04/2022,1610612766,CHA,101,1610612739,CLE,102
0022100788,02/04/2022,1610612765,DET,93,1610612738,BOS,102
0022100789,02/04/2022,1610612754,IND,115,1610612741,CHI,122
0022100790,02/04/2022,1610612761,TOR,125,1610612737,ATL,114
0022100791,02/04/2022,1610612742,DAL,107,1610612755,PHI,98
0022100792,02/04/2022,1610612759,SAS,131,1610612745,HOU,106
0022100793,02/04/2022,1610612762,UTA,125,1610612751,BKN,102
0022100794,02/04/2022,1610612743,DEN,105,1610612740,NOP,113
0022100795,02/04/2022,1610612757,POR,93,1610612760,OKC,96
0022100796,02/05/2022,1610612753,ORL,115,1610612763,MEM,135
0022100797,02/05/2022,1610612766,CHA,86,1610612748,MIA,104
0022100798,02/05/2022,1610612764,WAS,80,1610612756,PHX,95
0022100799,02/05/2022,1610612747,LAL,122,1610612752,NYK,115
0022100800,02/05/2022,1610612757,POR,108,1610612749,MIL,137
0022100801,02/05/2022,1610612758,SAC,113,1610612760,OKC,103
0022100802,02/06/2022,1610612741,CHI,108,1610612755,PHI,119
0022100803,02/06/2022,1610612750,MIN,118,1610612765,DET,105
0022100804,02/06/2022,1610612743,DEN,124,1610612751,BKN,104
0022100805,02/06/2022,1610612739,CLE,98,1610612754,IND,85
0022100806,02/06/2022,1610612753,ORL,83,1610612738,BOS,116
0022100807,02/06/2022,1610612742,DAL,103,1610612737,ATL,94
0022100808,02/06/2022,1610612745,HOU,107,1610612740,NOP,120
0022100809,02/06/2022,1610612746,LAC,113,1610612749,MIL,137
0022100810,02/07/2022,1610612766,CHA,101,1610612761,TOR,116
0022100811,02/07/2022,1610612764,WAS,100,1610612748,MIA,121
0022100812,02/07/2022,1610612741,CHI,124,1610612756,PHX,127
0022100813,02/07/2022,1610612760,OKC,98,1610612744,GSW,110
0022100814,02/07/2022,1610612762,UTA,113,1610612752,NYK,104
0022100815,02/08/2022,1610612755,PHI,109,1610612756,PHX,114
0022100816,02/08/2022,1610612737,ATL,133,1610612754,IND,112
